year,continent,country,city,population,lat,lon
1708,"Asia","Japan","Kyoto",350.1835,35.0210700,135.7538500
1709,"Asia","Japan","Kyoto",350.2064375,35.0210700,135.7538500
1710,"Asia","Japan","Kyoto",350.229375,35.0210700,135.7538500
1711,"Asia","Japan","Kyoto",350.2523125,35.0210700,135.7538500
1712,"Asia","Japan","Kyoto",350.27525,35.0210700,135.7538500
1713,"Asia","Japan","Kyoto",350.2981875,35.0210700,135.7538500
1714,"Asia","Japan","Kyoto",350.321125,35.0210700,135.7538500
1715,"Asia","Japan","Kyoto",350.3440625,35.0210700,135.7538500
1716,"Asia","Japan","Kyoto",350.367,35.0210700,135.7538500
1717,"Asia","Japan","Kyoto",350.709147058824,35.0210700,135.7538500
1718,"Asia","Japan","Kyoto",351.051294117647,35.0210700,135.7538500
1719,"Asia","Japan","Kyoto",351.393441176471,35.0210700,135.7538500
1720,"Asia","Japan","Kyoto",351.735588235294,35.0210700,135.7538500
1721,"Asia","Japan","Kyoto",352.077735294118,35.0210700,135.7538500
1722,"Asia","Japan","Kyoto",352.419882352941,35.0210700,135.7538500
1723,"Asia","Japan","Kyoto",352.762029411765,35.0210700,135.7538500
1724,"Asia","Japan","Kyoto",353.104176470588,35.0210700,135.7538500
1725,"Asia","Japan","Kyoto",353.446323529412,35.0210700,135.7538500
1726,"Asia","Japan","Kyoto",353.788470588235,35.0210700,135.7538500
1727,"Asia","Japan","Kyoto",354.130617647059,35.0210700,135.7538500
1728,"Asia","Japan","Kyoto",354.472764705882,35.0210700,135.7538500
1729,"Asia","Japan","Kyoto",354.814911764706,35.0210700,135.7538500
1730,"Asia","Japan","Kyoto",355.157058823529,35.0210700,135.7538500
1731,"Asia","Japan","Kyoto",355.499205882353,35.0210700,135.7538500
1732,"Asia","Japan","Kyoto",355.841352941176,35.0210700,135.7538500
1733,"Asia","Japan","Kyoto",356.1835,35.0210700,135.7538500
1734,"Asia","Japan","Kyoto",356.525647058824,35.0210700,135.7538500
1735,"Asia","Japan","Kyoto",356.867794117647,35.0210700,135.7538500
1736,"Asia","Japan","Kyoto",357.209941176471,35.0210700,135.7538500
1737,"Asia","Japan","Kyoto",357.552088235294,35.0210700,135.7538500
1738,"Asia","Japan","Kyoto",357.894235294118,35.0210700,135.7538500
1739,"Asia","Japan","Kyoto",358.236382352941,35.0210700,135.7538500
1740,"Asia","Japan","Kyoto",358.578529411765,35.0210700,135.7538500
1741,"Asia","Japan","Kyoto",358.920676470588,35.0210700,135.7538500
1742,"Asia","Japan","Kyoto",359.262823529412,35.0210700,135.7538500
1743,"Asia","Japan","Kyoto",359.604970588235,35.0210700,135.7538500
1744,"Asia","Japan","Kyoto",359.947117647059,35.0210700,135.7538500
1745,"Asia","Japan","Kyoto",360.289264705882,35.0210700,135.7538500
1746,"Asia","Japan","Kyoto",360.631411764706,35.0210700,135.7538500
1747,"Asia","Japan","Kyoto",360.973558823529,35.0210700,135.7538500
1748,"Asia","Japan","Kyoto",361.315705882353,35.0210700,135.7538500
1749,"Asia","Japan","Kyoto",361.657852941176,35.0210700,135.7538500
1750,"Asia","Japan","Kyoto",362.0,35.0210700,135.7538500
1751,"Asia","Japan","Kyoto",362.359875,35.0210700,135.7538500
1752,"Asia","Japan","Kyoto",362.71975,35.0210700,135.7538500
1753,"Asia","Japan","Kyoto",363.079625,35.0210700,135.7538500
1754,"Asia","Japan","Kyoto",363.4395,35.0210700,135.7538500
1755,"Asia","Japan","Kyoto",363.799375,35.0210700,135.7538500
1756,"Asia","Japan","Kyoto",364.15925,35.0210700,135.7538500
1757,"Asia","Japan","Kyoto",364.519125,35.0210700,135.7538500
1758,"Asia","Japan","Kyoto",364.879,35.0210700,135.7538500
1759,"Asia","Japan","Kyoto",365.238875,35.0210700,135.7538500
1760,"Asia","Japan","Kyoto",365.59875,35.0210700,135.7538500
1761,"Asia","Japan","Kyoto",365.958625,35.0210700,135.7538500
1762,"Asia","Japan","Kyoto",366.3185,35.0210700,135.7538500
1763,"Asia","Japan","Kyoto",366.678375,35.0210700,135.7538500
1764,"Asia","Japan","Kyoto",367.03825,35.0210700,135.7538500
1765,"Asia","Japan","Kyoto",367.398125,35.0210700,135.7538500
1766,"Asia","Japan","Kyoto",367.758,35.0210700,135.7538500
1767,"Asia","Japan","Kyoto",368.117875,35.0210700,135.7538500
1768,"Asia","Japan","Kyoto",368.47775,35.0210700,135.7538500
1769,"Asia","Japan","Kyoto",368.837625,35.0210700,135.7538500
1770,"Asia","Japan","Kyoto",369.1975,35.0210700,135.7538500
1771,"Asia","Japan","Kyoto",369.557375,35.0210700,135.7538500
1772,"Asia","Japan","Kyoto",369.91725,35.0210700,135.7538500
1773,"Asia","Japan","Kyoto",370.277125,35.0210700,135.7538500
1774,"Asia","Japan","Kyoto",370.637,35.0210700,135.7538500
1775,"Asia","Japan","Kyoto",370.996875,35.0210700,135.7538500
1776,"Asia","Japan","Kyoto",371.35675,35.0210700,135.7538500
1777,"Asia","Japan","Kyoto",371.716625,35.0210700,135.7538500
1778,"Asia","Japan","Kyoto",372.0765,35.0210700,135.7538500
1779,"Asia","Japan","Kyoto",372.436375,35.0210700,135.7538500
1780,"Asia","Japan","Kyoto",372.79625,35.0210700,135.7538500
1781,"Asia","Japan","Kyoto",373.156125,35.0210700,135.7538500
1782,"Asia","Japan","Kyoto",373.516,35.0210700,135.7538500
1783,"Asia","Japan","Kyoto",373.875875,35.0210700,135.7538500
1784,"Asia","Japan","Kyoto",374.23575,35.0210700,135.7538500
1785,"Asia","Japan","Kyoto",374.595625,35.0210700,135.7538500
1786,"Asia","Japan","Kyoto",374.9555,35.0210700,135.7538500
1787,"Asia","Japan","Kyoto",375.315375,35.0210700,135.7538500
1788,"Asia","Japan","Kyoto",375.67525,35.0210700,135.7538500
1789,"Asia","Japan","Kyoto",376.035125,35.0210700,135.7538500
1790,"Asia","Japan","Kyoto",376.395,35.0210700,135.7538500
1791,"Asia","Japan","Kyoto",376.754875,35.0210700,135.7538500
1792,"Asia","Japan","Kyoto",377.11475,35.0210700,135.7538500
1793,"Asia","Japan","Kyoto",377.474625,35.0210700,135.7538500
1794,"Asia","Japan","Kyoto",377.8345,35.0210700,135.7538500
1795,"Asia","Japan","Kyoto",378.194375,35.0210700,135.7538500
1796,"Asia","Japan","Kyoto",378.55425,35.0210700,135.7538500
1797,"Asia","Japan","Kyoto",378.914125,35.0210700,135.7538500
1798,"Asia","Japan","Kyoto",379.274,35.0210700,135.7538500
1799,"Asia","Japan","Kyoto",378.137,35.0210700,135.7538500
1800,"Asia","Japan","Kyoto",377.0,35.0210700,135.7538500
1801,"Asia","Japan","Kyoto",375.92,35.0210700,135.7538500
1802,"Asia","Japan","Kyoto",374.84,35.0210700,135.7538500
1803,"Asia","Japan","Kyoto",373.76,35.0210700,135.7538500
1804,"Asia","Japan","Kyoto",372.68,35.0210700,135.7538500
1805,"Asia","Japan","Kyoto",371.6,35.0210700,135.7538500
1806,"Asia","Japan","Kyoto",370.52,35.0210700,135.7538500
1807,"Asia","Japan","Kyoto",369.44,35.0210700,135.7538500
1808,"Asia","Japan","Kyoto",368.36,35.0210700,135.7538500
1809,"Asia","Japan","Kyoto",367.28,35.0210700,135.7538500
1810,"Asia","Japan","Kyoto",366.2,35.0210700,135.7538500
1811,"Asia","Japan","Kyoto",365.12,35.0210700,135.7538500
1812,"Asia","Japan","Kyoto",364.04,35.0210700,135.7538500
1813,"Asia","Japan","Kyoto",362.96,35.0210700,135.7538500
1814,"Asia","Japan","Kyoto",361.88,35.0210700,135.7538500
1815,"Asia","Japan","Kyoto",360.8,35.0210700,135.7538500
1816,"Asia","Japan","Kyoto",359.72,35.0210700,135.7538500
1817,"Asia","Japan","Kyoto",358.64,35.0210700,135.7538500
1818,"Asia","Japan","Kyoto",357.56,35.0210700,135.7538500
1819,"Asia","Japan","Kyoto",356.48,35.0210700,135.7538500
1820,"Asia","Japan","Kyoto",355.4,35.0210700,135.7538500
1821,"Asia","Japan","Kyoto",354.32,35.0210700,135.7538500
1822,"Asia","Japan","Kyoto",353.24,35.0210700,135.7538500
1823,"Asia","Japan","Kyoto",352.16,35.0210700,135.7538500
1824,"Asia","Japan","Kyoto",351.08,35.0210700,135.7538500
1825,"Asia","Japan","Kyoto",350.0,35.0210700,135.7538500
1826,"Asia","Japan","Kyoto",349.421047619048,35.0210700,135.7538500
1827,"Asia","Japan","Kyoto",348.842095238095,35.0210700,135.7538500
1828,"Asia","Japan","Kyoto",348.263142857143,35.0210700,135.7538500
1829,"Asia","Japan","Kyoto",347.68419047619,35.0210700,135.7538500
1830,"Asia","Japan","Kyoto",347.105238095238,35.0210700,135.7538500
1831,"Asia","Japan","Kyoto",346.526285714286,35.0210700,135.7538500
1832,"Asia","Japan","Kyoto",345.947333333333,35.0210700,135.7538500
1833,"Asia","Japan","Kyoto",345.368380952381,35.0210700,135.7538500
1834,"Asia","Japan","Kyoto",344.789428571429,35.0210700,135.7538500
1835,"Asia","Japan","Kyoto",344.210476190476,35.0210700,135.7538500
1836,"Asia","Japan","Kyoto",343.631523809524,35.0210700,135.7538500
1750,"Europe","Portugal","Lisbon",213.0,38.7166700,-9.1333300
1751,"Europe","Portugal","Lisbon",212.375,38.7166700,-9.1333300
1752,"Europe","Portugal","Lisbon",211.75,38.7166700,-9.1333300
1753,"Europe","Portugal","Lisbon",211.125,38.7166700,-9.1333300
1754,"Europe","Portugal","Lisbon",210.5,38.7166700,-9.1333300
1755,"Europe","Portugal","Lisbon",209.875,38.7166700,-9.1333300
1756,"Europe","Portugal","Lisbon",209.25,38.7166700,-9.1333300
1757,"Europe","Portugal","Lisbon",208.625,38.7166700,-9.1333300
1758,"Europe","Portugal","Lisbon",208.0,38.7166700,-9.1333300
1759,"Europe","Portugal","Lisbon",208.690476190476,38.7166700,-9.1333300
1760,"Europe","Portugal","Lisbon",209.380952380952,38.7166700,-9.1333300
1761,"Europe","Portugal","Lisbon",210.071428571429,38.7166700,-9.1333300
1762,"Europe","Portugal","Lisbon",210.761904761905,38.7166700,-9.1333300
1763,"Europe","Portugal","Lisbon",211.452380952381,38.7166700,-9.1333300
1764,"Europe","Portugal","Lisbon",212.142857142857,38.7166700,-9.1333300
1765,"Europe","Portugal","Lisbon",212.833333333333,38.7166700,-9.1333300
1766,"Europe","Portugal","Lisbon",213.52380952381,38.7166700,-9.1333300
1767,"Europe","Portugal","Lisbon",214.214285714286,38.7166700,-9.1333300
1768,"Europe","Portugal","Lisbon",214.904761904762,38.7166700,-9.1333300
1769,"Europe","Portugal","Lisbon",215.595238095238,38.7166700,-9.1333300
1770,"Europe","Portugal","Lisbon",216.285714285714,38.7166700,-9.1333300
1771,"Europe","Portugal","Lisbon",216.97619047619,38.7166700,-9.1333300
1772,"Europe","Portugal","Lisbon",217.666666666667,38.7166700,-9.1333300
1773,"Europe","Portugal","Lisbon",218.357142857143,38.7166700,-9.1333300
1774,"Europe","Portugal","Lisbon",219.047619047619,38.7166700,-9.1333300
1775,"Europe","Portugal","Lisbon",219.738095238095,38.7166700,-9.1333300
1776,"Europe","Portugal","Lisbon",220.428571428571,38.7166700,-9.1333300
1777,"Europe","Portugal","Lisbon",221.119047619048,38.7166700,-9.1333300
1778,"Europe","Portugal","Lisbon",221.809523809524,38.7166700,-9.1333300
1779,"Europe","Portugal","Lisbon",222.5,38.7166700,-9.1333300
1780,"Europe","Portugal","Lisbon",223.190476190476,38.7166700,-9.1333300
1781,"Europe","Portugal","Lisbon",223.880952380952,38.7166700,-9.1333300
1782,"Europe","Portugal","Lisbon",224.571428571429,38.7166700,-9.1333300
1783,"Europe","Portugal","Lisbon",225.261904761905,38.7166700,-9.1333300
1784,"Europe","Portugal","Lisbon",225.952380952381,38.7166700,-9.1333300
1785,"Europe","Portugal","Lisbon",226.642857142857,38.7166700,-9.1333300
1786,"Europe","Portugal","Lisbon",227.333333333333,38.7166700,-9.1333300
1787,"Europe","Portugal","Lisbon",228.02380952381,38.7166700,-9.1333300
1788,"Europe","Portugal","Lisbon",228.714285714286,38.7166700,-9.1333300
1789,"Europe","Portugal","Lisbon",229.404761904762,38.7166700,-9.1333300
1790,"Europe","Portugal","Lisbon",230.095238095238,38.7166700,-9.1333300
1791,"Europe","Portugal","Lisbon",230.785714285714,38.7166700,-9.1333300
1602,"Europe","UK","London",195.92,51.5085300,-0.1257400
1603,"Europe","UK","London",200.38,51.5085300,-0.1257400
1604,"Europe","UK","London",204.84,51.5085300,-0.1257400
1605,"Europe","UK","London",209.3,51.5085300,-0.1257400
1606,"Europe","UK","London",213.76,51.5085300,-0.1257400
1607,"Europe","UK","London",218.22,51.5085300,-0.1257400
1608,"Europe","UK","London",222.68,51.5085300,-0.1257400
1609,"Europe","UK","London",227.14,51.5085300,-0.1257400
1610,"Europe","UK","London",231.6,51.5085300,-0.1257400
1611,"Europe","UK","London",236.06,51.5085300,-0.1257400
1612,"Europe","UK","London",240.52,51.5085300,-0.1257400
1613,"Europe","UK","London",244.98,51.5085300,-0.1257400
1614,"Europe","UK","London",249.44,51.5085300,-0.1257400
1615,"Europe","UK","London",253.9,51.5085300,-0.1257400
1616,"Europe","UK","London",258.36,51.5085300,-0.1257400
1617,"Europe","UK","London",262.82,51.5085300,-0.1257400
1618,"Europe","UK","London",267.28,51.5085300,-0.1257400
1619,"Europe","UK","London",271.74,51.5085300,-0.1257400
1620,"Europe","UK","London",276.2,51.5085300,-0.1257400
1621,"Europe","UK","London",280.66,51.5085300,-0.1257400
1622,"Europe","UK","London",285.12,51.5085300,-0.1257400
1623,"Europe","UK","London",289.58,51.5085300,-0.1257400
1624,"Europe","UK","London",294.04,51.5085300,-0.1257400
1625,"Europe","UK","London",298.5,51.5085300,-0.1257400
1626,"Europe","UK","London",302.96,51.5085300,-0.1257400
1627,"Europe","UK","London",307.42,51.5085300,-0.1257400
1628,"Europe","UK","London",311.88,51.5085300,-0.1257400
1629,"Europe","UK","London",316.34,51.5085300,-0.1257400
1630,"Europe","UK","London",320.8,51.5085300,-0.1257400
1631,"Europe","UK","London",325.26,51.5085300,-0.1257400
1632,"Europe","UK","London",329.72,51.5085300,-0.1257400
1633,"Europe","UK","London",334.18,51.5085300,-0.1257400
1634,"Europe","UK","London",338.64,51.5085300,-0.1257400
1635,"Europe","UK","London",343.1,51.5085300,-0.1257400
1636,"Europe","UK","London",347.56,51.5085300,-0.1257400
1637,"Europe","UK","London",352.02,51.5085300,-0.1257400
1638,"Europe","UK","London",356.48,51.5085300,-0.1257400
1639,"Europe","UK","London",360.94,51.5085300,-0.1257400
1640,"Europe","UK","London",365.4,51.5085300,-0.1257400
1641,"Europe","UK","London",369.86,51.5085300,-0.1257400
1642,"Europe","UK","London",374.32,51.5085300,-0.1257400
1643,"Europe","UK","London",378.78,51.5085300,-0.1257400
1644,"Europe","UK","London",383.24,51.5085300,-0.1257400
1645,"Europe","UK","London",387.7,51.5085300,-0.1257400
1646,"Europe","UK","London",392.16,51.5085300,-0.1257400
1647,"Europe","UK","London",396.62,51.5085300,-0.1257400
1648,"Europe","UK","London",401.08,51.5085300,-0.1257400
1649,"Europe","UK","London",405.54,51.5085300,-0.1257400
1650,"Europe","UK","London",410.0,51.5085300,-0.1257400
1651,"Europe","UK","London",412.925,51.5085300,-0.1257400
1652,"Europe","UK","London",415.85,51.5085300,-0.1257400
1653,"Europe","UK","London",418.775,51.5085300,-0.1257400
1654,"Europe","UK","London",421.7,51.5085300,-0.1257400
1655,"Europe","UK","London",424.625,51.5085300,-0.1257400
1656,"Europe","UK","London",427.55,51.5085300,-0.1257400
1657,"Europe","UK","London",430.475,51.5085300,-0.1257400
1658,"Europe","UK","London",433.4,51.5085300,-0.1257400
1659,"Europe","UK","London",436.325,51.5085300,-0.1257400
1660,"Europe","UK","London",439.25,51.5085300,-0.1257400
1661,"Europe","UK","London",442.175,51.5085300,-0.1257400
1662,"Europe","UK","London",445.1,51.5085300,-0.1257400
1663,"Europe","UK","London",448.025,51.5085300,-0.1257400
1664,"Europe","UK","London",450.95,51.5085300,-0.1257400
1665,"Europe","UK","London",453.875,51.5085300,-0.1257400
1666,"Europe","UK","London",456.8,51.5085300,-0.1257400
1667,"Europe","UK","London",459.725,51.5085300,-0.1257400
1668,"Europe","UK","London",462.65,51.5085300,-0.1257400
1669,"Europe","UK","London",465.575,51.5085300,-0.1257400
1670,"Europe","UK","London",468.5,51.5085300,-0.1257400
1671,"Europe","UK","London",471.425,51.5085300,-0.1257400
1672,"Europe","UK","London",474.35,51.5085300,-0.1257400
1673,"Europe","UK","London",477.275,51.5085300,-0.1257400
1674,"Europe","UK","London",480.2,51.5085300,-0.1257400
1675,"Europe","UK","London",483.125,51.5085300,-0.1257400
1676,"Europe","UK","London",486.05,51.5085300,-0.1257400
1677,"Europe","UK","London",488.975,51.5085300,-0.1257400
1678,"Europe","UK","London",491.9,51.5085300,-0.1257400
1679,"Europe","UK","London",494.825,51.5085300,-0.1257400
1680,"Europe","UK","London",497.75,51.5085300,-0.1257400
1681,"Europe","UK","London",500.675,51.5085300,-0.1257400
1682,"Europe","UK","London",503.6,51.5085300,-0.1257400
1683,"Europe","UK","London",506.525,51.5085300,-0.1257400
1684,"Europe","UK","London",509.45,51.5085300,-0.1257400
1685,"Europe","UK","London",512.375,51.5085300,-0.1257400
1686,"Europe","UK","London",515.3,51.5085300,-0.1257400
1687,"Europe","UK","London",518.225,51.5085300,-0.1257400
1688,"Europe","UK","London",521.15,51.5085300,-0.1257400
1689,"Europe","UK","London",524.075,51.5085300,-0.1257400
1690,"Europe","UK","London",527.0,51.5085300,-0.1257400
1691,"Europe","UK","London",529.3,51.5085300,-0.1257400
1692,"Europe","UK","London",531.6,51.5085300,-0.1257400
1693,"Europe","UK","London",533.9,51.5085300,-0.1257400
1694,"Europe","UK","London",536.2,51.5085300,-0.1257400
1695,"Europe","UK","London",538.5,51.5085300,-0.1257400
1696,"Europe","UK","London",540.8,51.5085300,-0.1257400
1697,"Europe","UK","London",543.1,51.5085300,-0.1257400
1698,"Europe","UK","London",545.4,51.5085300,-0.1257400
1699,"Europe","UK","London",547.7,51.5085300,-0.1257400
1700,"Europe","UK","London",550.0,51.5085300,-0.1257400
1701,"Europe","UK","London",552.52,51.5085300,-0.1257400
1702,"Europe","UK","London",555.04,51.5085300,-0.1257400
1703,"Europe","UK","London",557.56,51.5085300,-0.1257400
1704,"Europe","UK","London",560.08,51.5085300,-0.1257400
1705,"Europe","UK","London",562.6,51.5085300,-0.1257400
1706,"Europe","UK","London",565.12,51.5085300,-0.1257400
1707,"Europe","UK","London",567.64,51.5085300,-0.1257400
1708,"Europe","UK","London",570.16,51.5085300,-0.1257400
1709,"Europe","UK","London",572.68,51.5085300,-0.1257400
1710,"Europe","UK","London",575.2,51.5085300,-0.1257400
1711,"Europe","UK","London",577.72,51.5085300,-0.1257400
1712,"Europe","UK","London",580.24,51.5085300,-0.1257400
1713,"Europe","UK","London",582.76,51.5085300,-0.1257400
1714,"Europe","UK","London",585.28,51.5085300,-0.1257400
1715,"Europe","UK","London",587.8,51.5085300,-0.1257400
1716,"Europe","UK","London",590.32,51.5085300,-0.1257400
1717,"Europe","UK","London",592.84,51.5085300,-0.1257400
1718,"Europe","UK","London",595.36,51.5085300,-0.1257400
1719,"Europe","UK","London",597.88,51.5085300,-0.1257400
1720,"Europe","UK","London",600.4,51.5085300,-0.1257400
1721,"Europe","UK","London",602.92,51.5085300,-0.1257400
1722,"Europe","UK","London",605.44,51.5085300,-0.1257400
1723,"Europe","UK","London",607.96,51.5085300,-0.1257400
1724,"Europe","UK","London",610.48,51.5085300,-0.1257400
1725,"Europe","UK","London",613.0,51.5085300,-0.1257400
1726,"Europe","UK","London",615.52,51.5085300,-0.1257400
1727,"Europe","UK","London",618.04,51.5085300,-0.1257400
1728,"Europe","UK","London",620.56,51.5085300,-0.1257400
1729,"Europe","UK","London",623.08,51.5085300,-0.1257400
1730,"Europe","UK","London",625.6,51.5085300,-0.1257400
1731,"Europe","UK","London",628.12,51.5085300,-0.1257400
1732,"Europe","UK","London",630.64,51.5085300,-0.1257400
1733,"Europe","UK","London",633.16,51.5085300,-0.1257400
1734,"Europe","UK","London",635.68,51.5085300,-0.1257400
1735,"Europe","UK","London",638.2,51.5085300,-0.1257400
1736,"Europe","UK","London",640.72,51.5085300,-0.1257400
1737,"Europe","UK","London",643.24,51.5085300,-0.1257400
1738,"Europe","UK","London",645.76,51.5085300,-0.1257400
1739,"Europe","UK","London",648.28,51.5085300,-0.1257400
1740,"Europe","UK","London",650.8,51.5085300,-0.1257400
1741,"Europe","UK","London",653.32,51.5085300,-0.1257400
1742,"Europe","UK","London",655.84,51.5085300,-0.1257400
1743,"Europe","UK","London",658.36,51.5085300,-0.1257400
1744,"Europe","UK","London",660.88,51.5085300,-0.1257400
1745,"Europe","UK","London",663.4,51.5085300,-0.1257400
1746,"Europe","UK","London",665.92,51.5085300,-0.1257400
1747,"Europe","UK","London",668.44,51.5085300,-0.1257400
1748,"Europe","UK","London",670.96,51.5085300,-0.1257400
1749,"Europe","UK","London",673.48,51.5085300,-0.1257400
1750,"Europe","UK","London",676.0,51.5085300,-0.1257400
1751,"Europe","UK","London",679.7,51.5085300,-0.1257400
1752,"Europe","UK","London",683.4,51.5085300,-0.1257400
1753,"Europe","UK","London",687.1,51.5085300,-0.1257400
1754,"Europe","UK","London",690.8,51.5085300,-0.1257400
1755,"Europe","UK","London",694.5,51.5085300,-0.1257400
1756,"Europe","UK","London",698.2,51.5085300,-0.1257400
1757,"Europe","UK","London",701.9,51.5085300,-0.1257400
1758,"Europe","UK","London",705.6,51.5085300,-0.1257400
1759,"Europe","UK","London",709.3,51.5085300,-0.1257400
1760,"Europe","UK","London",713.0,51.5085300,-0.1257400
1761,"Europe","UK","London",716.7,51.5085300,-0.1257400
1762,"Europe","UK","London",720.4,51.5085300,-0.1257400
1763,"Europe","UK","London",724.1,51.5085300,-0.1257400
1764,"Europe","UK","London",727.8,51.5085300,-0.1257400
1765,"Europe","UK","London",731.5,51.5085300,-0.1257400
1766,"Europe","UK","London",735.2,51.5085300,-0.1257400
1767,"Europe","UK","London",738.9,51.5085300,-0.1257400
1768,"Europe","UK","London",742.6,51.5085300,-0.1257400
1769,"Europe","UK","London",746.3,51.5085300,-0.1257400
1770,"Europe","UK","London",750.0,51.5085300,-0.1257400
1771,"Europe","UK","London",753.7,51.5085300,-0.1257400
1772,"Europe","UK","London",757.4,51.5085300,-0.1257400
1773,"Europe","UK","London",761.1,51.5085300,-0.1257400
1774,"Europe","UK","London",764.8,51.5085300,-0.1257400
1775,"Europe","UK","London",768.5,51.5085300,-0.1257400
1776,"Europe","UK","London",772.2,51.5085300,-0.1257400
1777,"Europe","UK","London",775.9,51.5085300,-0.1257400
1778,"Europe","UK","London",779.6,51.5085300,-0.1257400
1779,"Europe","UK","London",783.3,51.5085300,-0.1257400
1780,"Europe","UK","London",787.0,51.5085300,-0.1257400
1781,"Europe","UK","London",790.7,51.5085300,-0.1257400
1782,"Europe","UK","London",794.4,51.5085300,-0.1257400
1783,"Europe","UK","London",798.1,51.5085300,-0.1257400
1784,"Europe","UK","London",801.8,51.5085300,-0.1257400
1785,"Europe","UK","London",805.5,51.5085300,-0.1257400
1786,"Europe","UK","London",809.2,51.5085300,-0.1257400
1787,"Europe","UK","London",812.9,51.5085300,-0.1257400
1788,"Europe","UK","London",816.6,51.5085300,-0.1257400
1789,"Europe","UK","London",820.3,51.5085300,-0.1257400
1790,"Europe","UK","London",824.0,51.5085300,-0.1257400
1791,"Europe","UK","London",827.7,51.5085300,-0.1257400
1792,"Europe","UK","London",831.4,51.5085300,-0.1257400
1793,"Europe","UK","London",835.1,51.5085300,-0.1257400
1794,"Europe","UK","London",838.8,51.5085300,-0.1257400
1795,"Europe","UK","London",842.5,51.5085300,-0.1257400
1796,"Europe","UK","London",846.2,51.5085300,-0.1257400
1797,"Europe","UK","London",849.9,51.5085300,-0.1257400
1798,"Europe","UK","London",853.6,51.5085300,-0.1257400
1799,"Europe","UK","London",857.3,51.5085300,-0.1257400
1800,"Europe","UK","London",861.0,51.5085300,-0.1257400
1801,"Europe","UK","London",864.845,51.5085300,-0.1257400
1802,"Europe","UK","London",884.434791666667,51.5085300,-0.1257400
1803,"Europe","UK","London",904.024583333333,51.5085300,-0.1257400
1804,"Europe","UK","London",923.614375,51.5085300,-0.1257400
1805,"Europe","UK","London",943.204166666667,51.5085300,-0.1257400
1806,"Europe","UK","London",962.793958333333,51.5085300,-0.1257400
1807,"Europe","UK","London",982.38375,51.5085300,-0.1257400
1808,"Europe","UK","London",1001.97354166667,51.5085300,-0.1257400
1809,"Europe","UK","London",1021.56333333333,51.5085300,-0.1257400
1810,"Europe","UK","London",1041.153125,51.5085300,-0.1257400
1811,"Europe","UK","London",1060.74291666667,51.5085300,-0.1257400
1812,"Europe","UK","London",1080.33270833333,51.5085300,-0.1257400
1813,"Europe","UK","London",1099.9225,51.5085300,-0.1257400
1814,"Europe","UK","London",1119.51229166667,51.5085300,-0.1257400
1815,"Europe","UK","London",1139.10208333333,51.5085300,-0.1257400
1816,"Europe","UK","London",1158.691875,51.5085300,-0.1257400
1817,"Europe","UK","London",1178.28166666667,51.5085300,-0.1257400
1818,"Europe","UK","London",1197.87145833333,51.5085300,-0.1257400
1819,"Europe","UK","London",1217.46125,51.5085300,-0.1257400
1820,"Europe","UK","London",1237.05104166667,51.5085300,-0.1257400
1821,"Europe","UK","London",1256.64083333333,51.5085300,-0.1257400
1822,"Europe","UK","London",1276.230625,51.5085300,-0.1257400
1823,"Europe","UK","London",1295.82041666667,51.5085300,-0.1257400
1824,"Europe","UK","London",1315.41020833333,51.5085300,-0.1257400
1825,"Europe","UK","London",1335.0,51.5085300,-0.1257400
1826,"Europe","UK","London",1373.3385625,51.5085300,-0.1257400
1827,"Europe","UK","London",1411.677125,51.5085300,-0.1257400
1828,"Europe","UK","London",1450.0156875,51.5085300,-0.1257400
1829,"Europe","UK","London",1488.35425,51.5085300,-0.1257400
1830,"Europe","UK","London",1526.6928125,51.5085300,-0.1257400
1831,"Europe","UK","London",1565.031375,51.5085300,-0.1257400
1832,"Europe","UK","London",1603.3699375,51.5085300,-0.1257400
1833,"Europe","UK","London",1641.7085,51.5085300,-0.1257400
1834,"Europe","UK","London",1680.0470625,51.5085300,-0.1257400
1835,"Europe","UK","London",1718.385625,51.5085300,-0.1257400
1836,"Europe","UK","London",1756.7241875,51.5085300,-0.1257400
1837,"Europe","UK","London",1795.06275,51.5085300,-0.1257400
1838,"Europe","UK","London",1833.4013125,51.5085300,-0.1257400
1839,"Europe","UK","London",1871.739875,51.5085300,-0.1257400
1840,"Europe","UK","London",1910.0784375,51.5085300,-0.1257400
1841,"Europe","UK","London",1948.417,51.5085300,-0.1257400
1842,"Europe","UK","London",1989.704,51.5085300,-0.1257400
1843,"Europe","UK","London",2030.991,51.5085300,-0.1257400
1844,"Europe","UK","London",2072.278,51.5085300,-0.1257400
1845,"Europe","UK","London",2113.565,51.5085300,-0.1257400
1846,"Europe","UK","London",2154.852,51.5085300,-0.1257400
1847,"Europe","UK","London",2196.139,51.5085300,-0.1257400
1848,"Europe","UK","London",2237.426,51.5085300,-0.1257400
1849,"Europe","UK","London",2278.713,51.5085300,-0.1257400
1850,"Europe","UK","London",2320.0,51.5085300,-0.1257400
1851,"Europe","UK","London",2362.236,51.5085300,-0.1257400
1852,"Europe","UK","London",2440.51783333333,51.5085300,-0.1257400
1853,"Europe","UK","London",2518.79966666667,51.5085300,-0.1257400
1854,"Europe","UK","London",2597.0815,51.5085300,-0.1257400
1855,"Europe","UK","London",2675.36333333333,51.5085300,-0.1257400
1856,"Europe","UK","London",2753.64516666667,51.5085300,-0.1257400
